cdate,cp,pctlead,pred_linr,pred_logr
2001-12-12,1137.069900,-1.555700,0.083307,0.488452
2001-12-13,1119.380000,0.331400,-0.010387,0.485064
2001-12-14,1123.090000,1.003500,-0.051876,0.504937
2001-12-17,1134.360000,0.754600,0.133981,0.545213
2001-12-18,1142.920000,0.581000,0.119760,0.512729
2001-12-19,1149.560100,-0.837700,0.019477,0.503444
2001-12-20,1139.930100,0.435100,0.001438,0.511484
2001-12-21,1144.890000,-0.021000,0.014362,0.498076
2001-12-24,1144.650000,0.412400,0.105820,0.499499
2001-12-26,1149.370000,0.675200,0.017698,0.467739
2001-12-27,1157.130000,0.336200,-0.037510,0.477165
2001-12-28,1161.020000,-1.114500,-0.016172,0.488737
2001-12-31,1148.080000,0.574000,0.016664,0.485800
